SG1,SG2,SG3,SG4,SG5,LVDT1,LVDT2,LVDT3,LVDT4,LVDT5,applied_load,crack_length
0.920381667,0.176435177,0.326332381,0.053728347,0.062733489,0.063085965,0.041300369,0.02644279,0.002170138,0.096146181,50,1
0.047802166,0.455333716,0.77765997,0.382492475,0.885656291,0.031204118,0.056356664,0.037667286,0.064555838,0.012187026,50,1
0.985510743,0.757714267,0.144341407,0.72780647,0.056425577,0.045620123,0.057424554,0.075343337,0.058270642,0.056674034,50,1
0.373310041,0.061908481,0.755566019,0.621157904,0.265280813,0.031279969,0.064795452,0.089502944,0.03228309,0.030726891,50,1
0.684189783,0.104836927,0.921023311,0.215986409,0.315893606,0.004729147,0.01971092,0.055781433,0.033957198,0.070301013,50,1
0.499256687,0.855463316,0.247165227,0.313671232,0.523411792,0.066921677,0.082646835,0.036552912,0.019985982,0.04790296,50,1
0.668188738,0.292520875,0.38972329,0.14961883,0.356502034,0.089430421,0.041533291,0.00244841,0.009092126,0.031790752,50,1
0.401042975,0.017649888,0.192086074,0.545933308,0.046852313,0.064559219,0.063167537,0.027882117,0.099568427,0.089378926,50,2
0.708544087,0.442800832,0.497348924,0.222938432,0.052013034,0.042736499,0.069091253,0.087920356,0.021154948,0.039441181,50,2
0.235725373,0.000951277,0.149393735,0.835247844,0.770087317,0.068512824,0.019621026,0.003927945,0.023714459,0.021095238,50,2
0.242247296,0.459251269,0.792832217,0.641307453,0.258027549,0.035721601,0.043413997,0.044811568,0.05623421,0.098970427,50,2
0.021450489,0.730216279,0.851428411,0.326148373,0.516722892,0.03917971,0.09889304,0.002904214,0.048650196,0.009921687,50,2
0.040734367,0.12397866,0.110546054,0.797073056,0.220964779,0.048065759,0.022332757,0.045063756,0.054117964,0.027176739,50,2
0.678495862,0.762512058,0.951695056,0.817753183,0.81939926,0.02492763,0.033661596,0.072007967,0.016321484,0.092416732,50,2
0.511930887,0.248297532,0.03333582,0.70564093,0.092999591,0.067092471,0.011183335,0.050034837,0.04457301,0.038486434,50,2
0.430007564,0.852071233,0.590214951,0.607385619,0.843680206,0.022901766,0.075423579,0.097881083,0.034018078,0.023302528,50,2
0.166270006,0.856708702,0.688461692,0.450893901,0.006378218,0.006212275,0.056650501,0.009675223,0.011666655,0.035888184,50,2
0.98731059,0.745569219,0.834773433,0.341527527,0.483027381,0.056050647,0.039456418,0.004129136,0.049488857,0.072871626,50,2
0.286323129,0.756643847,0.445016439,0.384766363,0.21029151,0.055656309,0.041578118,0.005804608,0.068875718,0.079680232,50,2
0.040590667,0.85577265,0.141094988,0.214400594,0.208884953,0.091624745,0.077903772,0.034798839,0.092030011,0.035311458,50,2
0.227396842,0.650065851,0.683507868,0.300711527,0.439783341,0.085955781,0.015052973,0.049549546,0.057832672,0.097578072,50,2
0.721446151,0.159743448,0.628872221,0.181655179,0.321487116,0.085295681,0.02726884,0.001165977,0.083460372,0.083468754,50,2
0.664210743,0.925722478,0.789265908,0.467540653,0.954644733,0.016953773,0.079447373,0.076037455,0.002888827,0.050132246,50,2
0.531391322,0.489536928,0.858002432,0.641355045,0.749950329,0.006727393,0.059292379,0.035961004,0.017124028,0.005047459,50,2
0.487637814,0.163872723,0.348465688,0.138934098,0.780250533,0.08242851,0.077701385,0.024100946,0.048242993,0.063714661,50,2
0.300522229,0.432955337,0.84036985,0.605294184,0.754597716,0.061847235,0.042625046,0.051680347,0.025959607,0.044071853,50,2
0.17958589,0.78548503,0.762591498,0.190682514,0.397907968,0.056706049,0.085956572,0.066578544,0.094778603,0.090075707,50,2
0.54836756,0.185608949,0.393165279,0.529008142,0.491980612,0.069172751,0.07654157,0.072996434,0.097882139,0.082033502,50,3
0.785592194,0.50599253,0.308149706,0.515213874,0.501160252,0.038848345,0.05123664,0.018029405,0.013232844,0.06137249,50,3
0.205186669,0.352992299,0.036179931,0.745901769,0.156568003,0.080333711,0.092757274,0.037702358,0.077567025,0.034341191,50,3
0.27088547,0.589392721,0.604905119,0.335664517,0.706619958,0.051596701,0.070481715,0.029534614,0.069283768,0.069511653,50,3
0.846312865,0.26724571,0.228393496,0.959080294,0.378645061,0.047304486,0.068318745,0.060887886,0.090511443,0.060118342,50,3
0.782812799,0.586311776,0.042616351,0.381407404,0.983607001,0.043784636,0.049174776,0.095891323,0.025874975,0.032612916,50,3
0.555640492,0.837604909,0.228604072,0.888092812,0.51515186,0.040846027,0.006464336,0.035342332,0.054785069,0.070413683,50,3
0.254420789,0.168048896,0.075746442,0.918499644,0.726729971,0.050816456,0.077459975,0.087733509,0.02204493,0.014098933,50,3
0.684965911,0.106974339,0.691929128,0.625779224,0.447529142,0.048554671,0.055619375,0.072280141,0.098644522,0.037704581,50,3
0.006568081,0.519266323,0.136873551,0.741198816,0.876072433,0.003464594,0.000216318,0.059288834,0.058209517,0.004137542,50,3
0.535833504,0.423865229,0.842529464,0.714477244,0.802374569,0.051523579,0.011585338,0.064609311,0.009077085,0.031492413,50,3
0.032649617,0.541232478,0.033874152,0.670279878,0.641022424,0.075587364,0.062612084,0.056021049,0.085397977,0.025977496,50,3
0.214637583,0.568935301,0.909214879,0.728889551,0.011266108,0.045707588,0.066884157,0.004397256,0.064162844,0.086548143,50,3
0.333439115,0.820368006,0.666490794,0.407085309,0.586243263,0.031628665,0.09669235,0.074771367,0.021281615,0.013620575,50,3
0.523913321,0.49716062,0.114811808,0.450380247,0.167905842,0.033907969,0.005246224,0.000486868,0.055066255,0.033023677,50,3
0.271213886,0.888761163,0.79808604,0.755225212,0.649353551,0.089630687,0.08233418,0.058434783,0.047497349,0.032547437,50,3
0.454895705,0.400881661,0.522560065,0.166824908,0.739023621,0.025902023,0.06408893,0.041911484,0.001824768,0.05799024,50,3
0.914330195,0.239926745,0.108032366,0.234589193,0.022877313,0.021690685,0.01466985,0.019796273,0.089641935,0.047186227,50,3
0.193788126,0.323642898,0.68400453,0.233435845,0.632154332,0.003186109,0.03408445,0.070829403,0.087647107,0.0587525,50,3
0.479835591,0.98603662,0.238460646,0.109874624,0.714329493,0.08306502,0.070479683,0.082857715,0.052833013,0.021545615,50,3
0.985851995,0.791363883,0.811184853,0.872887651,0.997072603,0.000777117,0.030839043,0.032192377,0.083563441,0.005421708,50,4
0.827118617,0.132930327,0.588031596,0.824155635,0.809649005,0.056810826,0.079797407,0.003669781,0.053682363,0.082816687,50,4
0.023067115,0.602266108,0.563357221,0.58195222,0.071244045,0.050359299,0.099277586,0.09567294,0.031744756,0.040401507,50,4
0.968009061,0.564166498,0.949669129,0.469819659,0.657318136,0.025255045,0.024349126,0.012552678,0.066005929,0.028659596,50,4
0.831809337,0.728798858,0.185102305,0.581086907,0.436873156,0.005470991,0.0735947,0.043153379,0.084314425,0.010932208,50,4
0.015893601,0.038936856,0.93682119,0.940515147,0.401660822,0.010978111,0.041759396,0.040260803,0.036114158,0.049374381,50,4
0.972964258,0.103329693,0.868223965,0.641451683,0.251708811,0.020295741,0.088640909,0.032107055,0.032799445,0.029968069,50,4
0.790262143,0.806159293,0.234946371,0.704534063,0.452298575,0.013652962,0.031192271,0.078092787,0.090739188,0.038670826,50,4
0.829414495,0.614065623,0.088691297,0.800278316,0.283956578,0.042544901,0.0160544,0.011031653,0.072375147,0.006377093,50,4
0.115252825,0.200580344,0.54897428,0.027210319,0.815391453,0.086040457,0.086397164,0.011921105,0.039157986,0.071256747,50,4
0.176607905,0.412400476,0.068375366,0.801640883,0.715119574,0.095768341,0.047955106,0.072585291,0.024540332,0.075032078,50,4
0.179123265,0.402901997,0.864632221,0.502439527,0.301004812,0.026691255,0.02735897,0.049643295,0.074431912,0.051486967,50,4
0.013016723,0.507822442,0.356882671,0.073819127,0.58710726,0.011309279,0.053074464,0.055190283,0.010682676,0.099531883,50,4
0.937956901,0.588418595,0.599306071,0.733381134,0.497886627,0.030713059,0.059987907,0.049229531,0.04093389,0.078088296,50,4
0.192259326,0.019085654,0.518998271,0.540241531,0.206720919,0.055878891,0.046263993,0.01489928,0.09869493,0.016480667,50,4
0.2867862,0.210200579,0.537074094,0.686156135,0.664417327,0.005837404,0.019585823,0.052275678,0.028060673,0.028186276,50,4
0.839911228,0.51587423,0.062509717,0.099907973,0.584053912,0.097275303,0.068817991,0.003401308,0.009935468,0.041810884,50,4
0.815232669,0.881776348,0.223465101,0.8999346,0.259711623,0.078274191,0.042640709,0.002069413,0.007947604,0.012459373,50,4
0.466596377,0.262553645,0.86476469,0.521485181,0.076083298,0.0309898,0.030130062,0.089826851,0.049312643,0.096723424,50,4
0.172019518,0.587062632,0.306579464,0.203265289,0.324519594,0.089141513,0.046047793,0.093485265,0.085953121,0.086033805,50,4
0.801777559,0.263042874,0.85206682,0.312105036,0.415021718,0.089700691,0.020402583,0.059116268,0.03281359,0.011604413,60,0
0.393953417,0.703794079,0.436494959,0.723322306,0.273412566,0.010404954,0.024277696,0.035781039,0.01534554,0.062338942,60,0
0.302277487,0.539741449,0.490143808,0.616743837,0.149385929,0.04756007,0.079567075,0.003516842,0.032069812,0.093159509,60,0
0.779508852,0.74754319,0.125114655,0.460444705,0.437189036,0.034586096,0.089164491,0.011140605,0.036435815,0.063364593,60,0
0.071302978,0.319421551,0.719354178,0.74495371,0.429375139,0.059652943,0.020521106,0.005694811,0.020460528,0.035587182,60,0
0.115427635,0.582238814,0.383658154,0.537546867,0.162274665,0.023193213,0.020309031,0.071310391,0.069106449,0.035684279,60,0
0.574886937,0.043527407,0.147876398,0.982848991,0.503859466,0.05074528,0.072651926,0.074678553,0.026495516,0.090148301,60,0
0.742470961,0.899812422,0.700996928,0.131321536,0.203220105,0.09515455,0.024313352,0.02560708,0.050435186,0.038474341,60,0
0.86672951,0.179815252,0.479810752,0.058948666,0.579098022,0.01202053,0.098688666,0.045611683,0.07766778,0.000575773,60,0
0.51673364,0.871744101,0.615510941,0.80646218,0.365507292,0.070925356,0.006393633,0.08550599,0.080356329,0.062574556,60,0
0.044667311,0.729678788,0.365719455,0.971750895,0.0924317,0.05421497,0.06817678,0.00901283,0.033736684,0.076262526,60,0
0.229625427,0.165443104,0.553477143,0.709949488,0.143766831,0.060344736,0.090579344,0.000225693,0.065609895,0.074241417,60,0
0.619695387,0.188757624,0.712829676,0.752074955,0.742459987,0.026101646,0.015201423,0.007262545,0.078037556,0.016996772,60,0
0.670814896,0.612721569,0.905584459,0.823513001,0.54578244,0.013571014,0.085593465,0.047658357,0.00355293,0.065363195,60,0
0.475803434,0.676193295,0.156774588,0.856374354,0.226906206,0.089177073,0.091660851,0.079916995,0.018970592,0.02721737,60,0
0.158076875,0.498606931,0.508394834,0.543416224,0.686927343,0.015368601,0.052876943,0.043141376,0.030935765,0.060868581,60,0
0.300350205,0.808983789,0.995521697,0.073654157,0.595639663,0.022843944,0.066816481,0.040065061,0.051488394,0.004789051,60,0
0.028802972,0.59712896,0.816226996,0.958890281,0.207381448,0.030819847,0.097710505,0.029480253,0.064694848,0.039111526,60,0
0.809696219,0.662983069,0.993115158,0.095627344,0.909449858,0.032226242,0.026622135,0.022320923,0.047319472,0.035642405,60,0
0.455631417,0.612049901,0.672949768,0.985995586,0.546963435,0.09642394,0.017431149,0.041173785,0.078877747,0.040053688,60,0
0.366928957,0.104485634,0.181017871,0.198170282,0.843686801,0.001405436,0.080731982,0.004611743,0.079749087,0.025312659,60,1
0.788056972,0.267877278,0.862399771,0.027913712,0.881692638,0.074453237,0.067261904,0.021912381,0.059613201,0.01850201,60,1
0.841742983,0.267222188,0.307989965,0.087414067,0.75958016,0.004784081,0.033269759,0.07962841,0.018394852,0.029359781,60,1
0.336653602,0.217583043,0.233827046,0.58679227,0.31529182,0.016388854,0.028360876,0.080540587,0.084130365,0.061796294,60,1
0.853333334,0.153966549,0.244829324,0.094164108,0.117924571,0.075056294,0.050824575,0.06261597,0.083884118,0.026353632,60,1
0.478274965,0.78634296,0.87671618,0.292416787,0.896441973,0.012869686,0.019877161,0.037627896,0.043390739,0.047517009,60,1
0.430207437,0.413333791,0.791945189,0.03953586,0.779718981,0.030788408,0.068864545,0.038228396,0.030817499,0.048952822,60,1
0.184076332,0.171728567,0.235652985,0.372365973,0.333538119,0.083562972,0.049187588,0.020092419,0.057603703,0.081804006,60,1
0.557303023,0.406312335,0.616608132,0.220369379,0.161873627,0.054552456,0.057707203,0.078754802,0.017947254,0.009361121,60,1
0.931110606,0.793161166,0.781946572,0.694526809,0.814056724,0.077826145,0.021375011,0.019419143,0.014234008,0.001305727,60,1
0.671703253,0.417155851,0.096529306,0.386497662,0.443090922,0.028150359,0.086653042,0.066876496,0.035972866,0.045761527,60,1
0.376837371,0.535407265,0.752983032,0.948567498,0.886876783,0.08020838,0.075207717,0.018428984,0.078878338,0.040354126,60,1
0.737693172,0.531574859,0.364261362,0.571095035,0.983176582,0.062343701,0.032486345,0.004358777,0.031587763,0.012913504,60,1
0.068413513,0.114234098,0.114918165,0.183159025,0.968716418,0.033677333,0.015898629,0.09004604,0.0061871,0.061983405,60,1
0.053904207,0.514683653,0.829336361,0.238905279,0.355153364,0.035788629,0.043300278,0.092882326,0.039272075,0.084842751,60,1
0.155970228,0.811248564,0.646435567,0.587617025,0.333434502,0.071315274,0.059911072,0.028847021,0.036024677,0.092812607,60,1
0.168930843,0.511038771,0.049693498,0.298697853,0.944372622,0.087798825,0.030352186,0.072653691,0.052541544,0.033880127,60,1
0.564541637,0.217865159,0.672845493,0.103746893,0.100203623,0.027516296,0.028612391,0.057696573,0.063099678,0.072555338,60,1
0.742591343,0.378775877,0.963626981,0.806498855,0.521370153,0.096834489,0.054702186,0.028409916,0.047898417,0.050091702,60,1
0.33612267,0.405010574,0.614580533,0.250142611,0.173144234,0.090007598,0.042065512,0.095450302,0.005427183,0.026437285,60,1
0.283661899,0.081131878,0.843468422,0.306093892,0.995889361,0.025947083,0.048748718,0.056101562,0.093449504,0.078303771,60,2
0.093765021,0.085229744,0.394859342,0.592094994,0.999934751,0.091689334,0.002397441,0.085317918,0.08181885,0.089130455,60,2
0.087695164,0.483932699,0.472444291,0.648783751,0.883085923,0.012460091,0.010931371,0.042573981,0.096837506,0.009890513,60,2
0.146880634,0.636570157,0.790617344,0.13800394,0.216453146,0.081483879,0.000831685,0.005791413,0.054749082,0.015222665,60,2
0.52836172,0.546470744,0.988694364,0.281620865,0.352808495,0.090382039,0.029479703,0.021032794,0.072063478,0.082115809,60,2
0.874049503,0.756257805,0.290125896,0.719455848,0.449457987,0.028677694,0.089671436,0.082938182,0.055810913,0.014302456,60,2
0.53885166,0.745046806,0.819827397,0.627051384,0.677558181,0.004864828,0.024645889,0.098702953,0.040209203,0.008067665,60,2
0.847780941,0.635333256,0.602955153,0.36739558,0.711996137,0.042132677,0.058107891,0.075438859,0.086439348,0.030608091,60,2
0.193242983,0.986950607,0.337419556,0.203112458,0.343814019,0.06909383,0.028198475,0.053816791,0.015647474,0.012370293,60,2
0.740201763,0.611347003,0.553061131,0.359208779,0.805387888,0.031694174,0.067971855,0.027098639,0.078390456,0.024733894,60,2
0.404525821,0.539170207,0.628209443,0.513027344,0.997886435,0.008679743,0.021738312,0.078023373,0.049843367,0.039673049,60,2
0.24042641,0.284389138,0.048859545,0.547473219,0.645973068,0.039806139,0.060813545,0.074540043,0.06851769,0.01341785,60,2
0.661025316,0.797519112,0.315970647,0.148629983,0.391823979,0.070452271,0.086289235,0.062966451,0.059844075,0.099959895,60,2
0.8984522,0.466652695,0.510478576,0.270276036,0.027705955,0.024102415,0.01993598,0.000290788,0.00388795,0.021164222,60,2
0.640693824,0.990465182,0.857208483,0.860251812,0.478571989,0.004597468,0.00525136,0.003655218,0.019160592,0.012580119,60,2
0.197515431,0.463622226,0.052325586,0.768479696,0.944791237,0.070338254,0.076025272,0.057592979,0.022591349,0.031973169,60,2
0.250019136,0.733270094,0.176313666,0.837178528,0.257561071,0.012140664,0.016603948,0.037148287,0.070029015,0.016858547,60,2
0.570973954,0.288035097,0.476643555,0.125154943,0.307065451,0.02241088,0.028622916,0.019920293,0.076306546,0.009043163,60,2
0.571904562,0.311166432,0.625418169,0.567970669,0.454692,0.027791986,0.080509235,0.028600174,0.047794003,0.034787856,60,2
0.57883489,0.340042354,0.286646329,0.530962099,0.163592525,0.005666117,0.006362492,0.0139671,0.02225417,0.01206614,60,2
0.6478099,0.252247811,0.095406944,0.177872995,0.716639268,0.042230597,0.085928735,0.061907812,0.040131957,0.09481709,60,3
0.125850292,0.901907608,0.962192672,0.518746749,0.754995645,0.015902785,0.074745641,0.04474234,0.086688358,0.037020093,60,3
0.810142567,0.613529988,0.908451044,0.56412065,0.028730185,0.001401279,0.019746368,0.073694022,0.023165991,0.084916423,60,3
0.231768713,0.61028505,0.452304786,0.409426769,0.661251214,0.098003162,0.086930932,0.03542097,0.03613838,0.050015687,60,3
0.859079021,0.448489189,0.667751538,0.875981522,0.653571457,0.048728545,0.06998204,0.052407887,0.056749888,0.080366731,60,3
0.683323626,0.018909854,0.053201532,0.78494207,0.725796817,0.095011611,0.085455863,0.07381617,0.047229229,0.01673849,60,3
0.292018052,0.491043668,0.33222371,0.761270475,0.218498367,0.0964427,0.01795748,0.067161298,0.008572687,0.062407613,60,3
0.715918413,0.022272671,0.500031328,0.905865101,0.312018616,0.053182607,0.055973842,0.025311896,0.037815938,0.077107456,60,3
0.092343423,0.799846211,0.065264009,0.764212962,0.633659308,0.030125811,0.029817875,0.045182252,0.083793567,0.036777501,60,3
0.534693387,0.169853697,0.94174163,0.489927243,0.903918858,0.020484145,0.082806934,0.009951101,0.085898898,0.072239531,60,3
0.270799202,0.044254616,0.566674335,0.359258138,0.73474522,0.069894923,0.012760669,0.062637036,0.057008244,0.068360104,60,3
0.164805008,0.520920951,0.825326642,0.778845856,0.528640076,0.083871142,0.025135626,0.069491914,0.02370663,0.06198753,60,3
0.436883593,0.842765428,0.819706341,0.741445242,0.16097011,0.091068077,0.074813576,0.030103134,0.083523363,0.037849316,60,3
0.180733949,0.073821857,0.272274152,0.086406779,0.77643796,0.057588213,0.096488203,0.073806905,0.003924256,0.031458381,60,3
0.367864806,0.717982226,0.040256466,0.521366163,0.712819966,0.060784204,0.043311914,0.008375909,0.097315693,0.092552361,60,3
0.125133149,0.328287451,0.447828945,0.726538415,0.911699606,0.086675978,0.065020825,0.040158888,0.044256496,0.027833535,60,3
0.030294055,0.943794735,0.008701628,0.486983842,0.585199619,0.028675125,0.017713908,0.095936531,0.073473328,0.064543132,60,3
0.504397658,0.381962898,0.073550211,0.25485564,0.081314207,0.035545892,0.078018107,0.049989321,0.082746039,0.081521016,60,3
0.2032493,0.258292621,0.648231717,0.820771352,0.049498072,0.036493462,0.003976991,0.041063626,0.031287193,0.04187938,60,3
0.09709366,0.993590345,0.521553473,0.18134209,0.995872426,0.031658241,0.071289271,0.078336969,0.060918226,0.058018503,60,3
0.070406454,0.728202106,0.245329574,0.682719007,0.431464824,0.093646145,0.078256065,0.067977732,0.096416979,0.016861821,60,4
0.205073148,0.084857108,0.500531988,0.768826135,0.230421921,0.079209788,0.019749172,0.055791059,0.022955498,0.067857676,60,4
0.803394648,0.357455692,0.300741526,0.563595817,0.687003943,0.040067242,0.057862856,0.014285756,0.019372979,0.000228805,60,4
0.768347659,0.989332239,0.976863071,0.354872344,0.453315563,0.021380959,0.006337618,0.07216741,0.053193845,0.053348023,60,4
0.361482968,0.016744206,0.063440132,0.267732856,0.181467797,0.015689033,0.096369395,0.069616575,0.018582136,0.007089956,60,4
0.441975808,0.781698757,0.232578645,0.166774822,0.947859741,0.031513755,0.029215998,0.024452631,0.053731342,0.034041686,60,4
0.403947987,0.560572984,0.794146663,0.447260608,0.009868463,0.023267629,0.013722097,0.011923799,0.098163196,0.007144841,60,4
0.70047925,0.979659126,0.800709208,0.539279206,0.06091841,0.045455005,0.06462035,0.099353545,0.039913685,0.077273708,60,4
0.770382931,0.08555637,0.263383821,0.052512454,0.346906333,0.046982255,0.014282105,0.002813776,0.04562612,0.085277785,60,4
0.837720781,0.417331623,0.583977966,0.301314207,0.101436055,0.047747939,0.049519105,0.03553731,0.069765714,0.074573493,60,4
0.300438892,0.316866787,0.258143403,0.557777582,0.153616407,0.019260842,0.066513728,0.031584445,0.098828388,0.076636376,60,4
0.990525521,0.579128601,0.009420994,0.778108163,0.778387601,0.098526937,0.060300984,0.071720884,0.073279566,0.094301953,60,4
0.55710768,0.309235078,0.083271761,0.161549924,0.625377986,0.001752257,0.019455603,0.00623338,0.018595399,0.03487673,60,4
0.877425561,0.159480215,0.145414928,0.956526289,0.067290593,0.080763483,0.015298213,0.07103615,0.061286638,0.011323753,60,4
0.301455851,0.424933756,0.179004305,0.860776049,0.039810313,0.033273916,0.034988477,0.020108603,0.061782111,0.071234303,60,4
0.674513647,0.678602703,0.432995621,0.501944546,0.226320307,0.073889707,0.083813678,0.095179819,0.022894029,0.021778661,60,4
0.019269997,0.138865709,0.731247551,0.005879806,0.855382519,0.04461139,0.05858053,0.043785672,0.002361863,0.096899433,60,4
0.428176174,0.760743198,0.882864149,0.163826993,0.372688763,0.066930732,0.049384513,0.030067948,0.068219757,0.03655388,60,4
0.23436413,0.691802782,0.838059624,0.092458959,0.408997906,0.057764367,0.080885346,0.03255555,0.012290219,0.089387227,60,4
0.755985934,0.15845416,0.859870954,0.730876412,0.69405359,0.068669552,0.000382282,0.06199158,0.063918645,0.016758728,60,4
0.948507218,0.9739977,0.458305089,0.114200867,0.558135115,0.087396835,0.068624067,0.088728152,0.056406967,0.087744008,70,0
0.083393499,0.918937385,0.193837814,0.706438571,0.539191624,0.091260665,0.009240748,0.040928973,0.072223271,0.073993811,70,0
0.115211428,0.523079895,0.337145207,0.36900099,0.444580457,0.088833129,0.049830437,0.071461414,0.086922618,0.002120638,70,0
0.29804446,0.6090329,0.520643626,0.644119982,0.16163618,0.040814304,0.067630539,0.05340252,0.084546979,0.087700729,70,0
0.716181143,0.49635447,0.36069034,0.695528642,0.670499991,0.071922934,0.0897828,0.062488775,0.032510501,0.056514293,70,0
0.951962084,0.66464526,0.449085553,0.305897266,0.830255729,0.044522381,0.005028444,0.06613794,0.010709551,0.007832521,70,0
0.634381394,0.230330125,0.553498815,0.526262535,0.900925018,0.042313335,0.099111132,0.049093634,0.064789667,0.01046812,70,0
0.45109839,0.310673002,0.868200075,0.01901075,0.593908949,0.001921251,0.052533074,0.032752961,0.099736297,0.068550366,70,0
0.014286353,0.856310837,0.478679698,0.393890035,0.043004568,0.053958233,0.0221257,0.031431849,0.085861526,0.093680962,70,0
0.61764034,0.014126038,0.600433613,0.452212326,0.146543965,0.021417305,0.084418798,0.052450208,0.007344532,0.069054357,70,0
0.59156475,0.188682231,0.242678704,0.821580685,0.202965614,0.030745794,0.0359737,0.059306847,0.070455078,0.072003141,70,0
0.639195973,0.969216051,0.171110201,0.463361128,0.200188475,0.06868535,0.056475033,0.026701102,0.013677117,0.056554088,70,0
0.321203268,0.78995441,0.003339922,0.726942203,0.358347367,0.086710308,0.099867043,0.051830589,0.07719046,0.075542091,70,0
0.671903448,0.639237215,0.997760216,0.592465606,0.550849757,0.058533071,0.053588728,0.019916032,0.025876519,0.021064547,70,0
0.229416372,0.003339996,0.118866431,0.680898719,0.934812933,0.093013628,0.062469975,0.04023147,0.067080099,0.094091157,70,0
0.431871497,0.278257384,0.500699022,0.092742997,0.751869941,0.040655613,0.026890121,0.040036983,0.004612375,0.036796125,70,0
0.157264173,0.165194837,0.061485765,0.490938459,0.942886458,0.01911803,0.077639456,0.036559382,0.02675179,0.099021434,70,0
0.798126933,0.120670346,0.071259311,0.496190144,0.53513379,0.001119206,0.000923054,0.06790519,0.082907544,0.006745767,70,0
0.831927351,0.759690201,0.147805598,0.535704409,0.751398475,0.018274532,0.027412161,0.072976674,0.075166935,0.063320377,70,0
0.985196453,0.365813307,0.023949927,0.179434203,0.815200697,0.007457499,0.042241179,0.018540347,0.049973939,0.069338452,70,0
0.80770234,0.675868929,0.71698929,0.398379226,0.345556588,0.009509889,0.067425762,0.058883344,0.036498551,0.069290448,70,1
0.05351542,0.729110265,0.425104652,0.840487535,0.359013002,0.012762291,0.086348905,0.059525705,0.008308647,0.005783986,70,1
0.184807767,0.004155157,0.847403563,0.857755348,0.779020099,0.069492111,0.048868879,0.023339228,0.02204104,0.067885689,70,1
0.841866514,0.969715663,0.648235231,0.576367924,0.94619618,0.088176827,0.061106883,0.034775167,0.050583158,0.018249994,70,1
0.977331444,0.881145288,0.213344268,0.715379158,0.924996348,0.036895487,0.05342693,0.07022382,0.022018274,0.049573245,70,1
0.272942674,0.994463032,0.669369867,0.434675926,0.466186265,0.002939455,0.054394741,0.087752344,0.054491221,0.052106092,70,1
0.902490473,0.667536348,0.958624524,0.625904044,0.624701151,0.042940865,0.010403805,0.006368032,0.0025343,0.026200738,70,1
0.960623122,0.611386221,0.837020406,0.93056563,0.737762329,0.062921295,0.012943145,0.04242718,0.086313306,0.06124938,70,1
0.068970834,0.456028515,0.544352614,0.737249451,0.196672434,0.013461551,0.029626783,0.06288298,0.066225632,0.046123262,70,1
0.536945552,0.80415889,0.676140292,0.902776819,0.998745539,0.051106664,0.028356356,0.048877611,0.079116549,0.055101014,70,1
0.098811799,0.018567094,0.715478935,0.404728408,0.686724751,0.004973985,0.037287328,0.02941484,0.089262725,0.072139352,70,1
0.928160938,0.518442084,0.720255068,0.197654083,0.198747198,0.061278618,0.082499941,0.004169145,0.097840389,0.086898934,70,1
0.552095885,0.058903456,0.707119207,0.131359373,0.674256473,0.00960884,0.061942625,0.035883685,0.017643168,0.00260969,70,1
0.788068822,0.11155261,0.15322613,0.109874759,0.486503247,0.039445397,0.071795255,0.007343415,0.088104624,0.048157293,70,1
0.52461174,0.446294734,0.001026595,0.222434235,0.974826661,0.046393825,0.05062998,0.05059979,0.090883988,0.072154601,70,1
0.762739187,0.751142714,0.23987505,0.904833959,0.914413479,0.002568576,0.060495744,0.084980758,0.094190003,0.093056141,70,1
0.084933427,0.744191755,0.495833765,0.802771281,0.973597778,0.082900033,0.084715151,0.079756804,0.084683459,0.01194066,70,1
0.060788368,0.100508124,0.872594906,0.477536998,0.7388205,0.069563131,0.084753932,0.083956177,0.016025224,0.085416482,70,1
0.058962041,0.884879391,0.736688277,0.905247187,0.009891645,0.008442749,0.087116199,0.056438801,0.011100564,0.065514062,70,1
0.359365338,0.891849998,0.92621842,0.387727995,0.900316557,0.069335444,0.093112915,0.002702687,0.043663481,0.027865577,70,1
0.111215319,0.449793499,0.776686961,0.544399665,0.135774696,0.06019241,0.018596088,0.075584184,0.085849088,0.091898646,70,2
0.983644924,0.712768542,0.472946009,0.060517612,0.855145542,0.074590109,0.046648816,0.019657332,0.082364246,0.080686563,70,2
0.824073097,0.131321349,0.432267552,0.745256409,0.621230475,0.019247215,0.079591904,0.083274259,0.057972506,0.054668039,70,2
0.161508149,0.749683378,0.816364259,0.63858932,0.062929543,0.015168801,0.000198698,0.037459278,0.002472955,0.06560118,70,2
0.697283735,0.040950802,0.623653456,0.695664888,0.508084428,0.046053272,0.04943418,0.048125587,0.056348017,0.066068868,70,2
0.165186259,0.6803605,0.864199817,0.149497286,0.002306093,0.094103385,0.064637307,0.092978711,0.009877641,0.035303649,70,2
0.126339058,0.555811752,0.771321917,0.5916952,0.165272212,0.0869656,0.063880153,0.034218062,0.066634866,0.005269349,70,2
0.062139335,0.341473664,0.975523622,0.326311831,0.310528361,0.081164654,0.096064454,0.094650825,0.024111486,0.044885352,70,2
0.151518954,0.566198243,0.058911892,0.682548361,0.733162611,0.065148931,0.071286568,0.01427777,0.031807999,0.011009517,70,2
0.231130171,0.507930425,0.969258931,0.776396957,0.637083047,0.054595222,0.069262757,0.007292977,0.035787399,0.058052502,70,2
